business_id,name,address,city,state,postal_code,stars,review_count,review_id,user_id,user_given_stars,text,useful,funny,cool,sentiment
oRKyGtUsN5IcRReN7ScUwQ,Riviera Pizza & Pasta,1213 Spring Garden Ave,Pittsburgh,PA,15212,3.5,29,RvOEkEawrcanx9bOAr9qyA,K_yjNG79DuKIXmyBaUot1A,1,I have ordered from here before for delivery without an issue. Last night I ordered for my family on yelp and waited over and hour with no sign of the delivery . The estimate said it was about an hour so I waited to call the restaurant. When I did call the guy you answered made me repeat the address and my order over 5 times before telling me he never got our order! I had a conformation number and email . I'll never be ordering from here again. Terrible experience.,0,0,0,Negative
P034NqfS_1sf-pC51170Kg,Bravo! Cucina Italiana,1500 Washingston Rd,Pittsburgh,PA,15228,3.5,43,45vmkOlMxdoeArWUpx9pLw,WhdHXRNn8H6TcCB9FZiwIA,2,"I ordered take out today for lunch: Chicken Parmesan, a fish sandwich, and cheesecake. My friend liked her fish sandwich. My chicken Parmesan was cold even though I picked it up on time. There were no napkins or plastic ware with the take out order. I had to go elsewhere and locate items so we could eat our meal. I was very disappointed. The cost of our lunch: $35+",0,0,0,Negative
P4lfCI0WSaVoA2VFdsZRiQ,Six Penn Kitchen,146 6th St,Pittsburgh,PA,15222,3,290,FBYvdrStEVnsnEWgELSuPQ,m_-W8SlCkFh5_HlnPWSFAg,2,"My overall impression... Meh. It was OK. My group ordered the pork shank, lamb bolognese, and the gumbo. I do not recommend the gumbo. It was overly salty and the seafood in it was dull flavored. The pasta had one flavor: smokey. The pork shank was decent and if I had to come here again, I would order that. The food was surprisingly unsophisticated for the fancy ingredients and prices and lacked depth of flavor. Bit of a bummer.",1,0,0,Negative
pCwOCE-cycl6cMEa9O6bZQ,Hello Bistro,3605 Forbes Ave,Pittsburgh,PA,15213,3.5,161,9hWr9pDfzuQNHvDn-9pzPw,vg-_YnzqVERXgcAt5wDFmQ,1,"Do not order online! I ordered a salad with salmon (a whopping $3 addition) online, but when I got the salad, there was no salmon to be found in it at all! Since I live a 45 minute walk from Hello Bistro, I don't feel like trekking all the way back in the rain to complain. If you don't want to get ripped off, there is no avoiding standing in line and supervising the ""salad artist's"" every motion to ensure that you get the toppings you paid for. Or, upon getting the brown paper bag with your online order, you must open the bowl of salad and inspect it VERY carefully to check that everything you paid for is there. Also, don't forget to pick up utensils and napkins yourself, because the brown paper bag that they shove at you has none of that.",0,1,0,Negative
plHKBwA18aWeP-TG8DC96Q,Smoke BBQ Taqueria,4115 Butler St,Pittsburgh,PA,15201,3.5,330,ofin6-4tlP8e8Ok6E73Rdw,0IcbLkJuYvBzKxT-qpbuUw,3,"Started out with the drink special of the day, sangria. It arrived with lots of ice and was quite literally tasteless here. What was worse is we were charged $10 for them. Water in glasses on table with no ice. Not a portent of what's to come. Thankfully, the food was delicious. Mac & cheese, corn & broccolini, check. Brisket & burnt ends, mustard & coffee bbq sauces check. Service check. Donuts were the dessert special. Strawberry\/Meyer lemon glaze & a marscapone concoction were so sugary sweet that one could not taste the donut at all. These were $3 & $5. Approximately $75.00 for two, with major negative of CASH ONLY. Go for the food and maybe a beer. Ditch the cocktail and dessert.",0,0,0,Negative
q2y2K9RwT954oQGgeNAu1w,Disilva's Pizzeria,3600 Brownsville Rd,Pittsburgh,PA,15227,3,16,w3dKtX4wKyCd33FG18nwzg,67ci-zI-Z6ABxAxTJRsd_Q,1,"Just called to check on my order- was told it would be 40 min but it has now been twice that time. I was told the delivery was on its way and the driver would be here within 5 minutes. I was told that 15 min ago. I live 5 minutes down the road! He just got here. First time in my life I ever didn't leave a tip. I ordered a plain cheese pizza and some pepperoni rolls at 1pm on a Monday. Come on, guys. Inexcusable. I normally try to be fair and not complain but it wouldn't be an honest Yelp review if I didn't point this all out. Sorry. For what it's worth, the pepperoni rolls are really good. Just not worth waiting an hour and a half for.",0,0,0,Negative
QbuWKli8fme4O84t99UfSg,The Mintt,3033 Banksville Rd,Pittsburgh,PA,15216,3.5,103,oB9OrAEpZXepyUaDz1FWnA,tKhSeS_U02gKxFcF9CdBIw,1,"What to write about this review. Outsider to Pittsburgh, I am disappointed what this city has to offer. The long unorganized wait time complimented to left over insufficient food in the buffet. The guy at the dosa counter was such asshole that made Uninterested faces when I asked for a dosa. Horrible horrible experience... This place is done for me. Overall a cheap dirty experience.",0,1,0,Negative
qME1CvFxSrhqE6-YGcp3Rw,Steel Cactus,1831 E Carson St,Pittsburgh,PA,15203,3,120,1xbvK9b8ULQBOYwXlEknJg,f9vApGoBUztVn1DHv1xXNA,3,"Great drinks Great service Been here 2xs now and the food was cold, both times. I'm not one to focus on the negative but Im worried about getting sick from not being too hot.",0,0,0,Negative
QmNrHxN7UahtdliH_kAuUg,Ka Mei,2209 Murray Ave,Pittsburgh,PA,15217,3.5,73,p2eJqFmtvu4cmL7NgIFNiA,f7aDuNxDbDgOBUv24LNRyQ,3,"I wanted to look for more authentic Chinese restaurants in Pittsburgh and when someone recommended Ka Mei to me, a Hong Kong styled cuisine, I figured I should give it a try. The nice thing is that they have pictures of almost all their dishes plastered up on the wall if we wanted some visual idea of what we were to order and there's Chinese on their menu too. The owner also speaks both Cantonese and Mandarin. Unfortunately, when we went on a Friday night, the place was horribly understaffed with only one cook (most likely the owner) and one waiter. And since they serve on a table-by-table process, the food for us, a party of 8 took almost an hour to completely arrive. At least we had tea to keep our stomachs from growling too loudly. Once the food arrived, I guess I expected more authentic Chinese cooking. The beef and chicken was steamed and looked like one of the healthy options you would choose off a separate menu. They had a nice variety of Chinese styled vegetables though and a very wide Asian drink selection. My regret is that I should have looked at some of the pictures before ordering because some of the dishes were surprisingly simple. Such as the shrimp & eggs for $10, which was literally a couple of shrimps put inside an egg omelet. I'm not quite sure how authentic that is... The decor was simple. There were just a couple of tables for sit-down eating and only two tables that could accommodate large parties of either 6 or 8. It is also BYOB which I didn't discover until another party brought in a couple bottles of wine. I'm not sure what the corkage fee is though, if there is any. The establishment is CASH ONLY and there's also a public parking lot with quartered meters behind the restaurant.",0,0,0,Negative
qNSZpcyoF7OM6g49sAFUcQ,Social,6425 Penn Ave,Pittsburgh,PA,15206,3,201,7uambbg5aZ1TYiMHTveo1A,DCAKyYwrhKEbxT8XIfPIeQ,3,"Stopped by social for a couple drinks with a friend. I'm not sure what I expected, but it wasn't this. It's fine. Very stripped-down minimalist decor, drinks were fine. It seems like every place in Pittsburgh serves mules now, and I love them, but Social serves theirs in a regular drink glass as opposed to a copper mug. Meh. Fine to use as an after work meeting place, but more of a transition place then a final destination.",2,0,1,Negative
QqbZA4r5g1vCbOxOAKJgWg,Tessaro's,4601 Liberty Ave,Pittsburgh,PA,15224,4,342,oORISQ3a7iIkj5dE3dL55A,gv5mKtUplJWUNv8En_pvcg,2,"With how Pittsburghers talk about Tessaro's, you'd think it's the epitome of excellent all-American food. But after having been here four times, all I can really say is that it's very meh and very Pittsburgh. I apologize for the bland, boring, generic tone of the rest of the review, but I'm not sure how else to describe the food here... The portion is 'American' and the burger was really thick and as juicy as I expected done medium. As with any BIG burgers I like to cut it in half so it's manageable...and so I can still seem somewhat ladylike. The first half of the burger was OK\/good\/no complaints. The second half just seemed to lack flavor... I guess during the first half I was just hungry, but when you calm down and taste the order, it was so bland. I mean of course I could taste the mayo\/ketchup\/mustard, but the actual meat part was just flavorless. I was really disappointed by that... I ordered potato salad as my side and it was good\/OK too...nothing to call home about. In all honesty I would've rather had Five Guys or In-n-Out burgers.",1,1,0,Negative
r6YlsmM53fDwbRNlNl-OUQ,Starlite Lounge,364 Freeport Rd,Pittsburgh,PA,15238,3.5,29,IBVmHgP7B198B1ShJH4XlQ,4IlFpxJ-HU1iBKo89WV7IQ,3,"My dad wanted to go to this place because he saw it on TV. I grew up on in dive bars plopped on stools next to my grandfather as he drank Budweisers. Thus we felt at home. This is a dive bar. A real dive bar, not some phony hipster bar pretending to be a dive bar. Yes, its grimy, yes there will be people shaking from acute withdrawal sitting near you. If you have never been to a dive, or are not sure you have been to a dive, you might want to try somewhere else. Budweisers are 2.25, food is cheap and comes in huge portions. Pierogies are gargantuan, the fish sandwich is even bigger. Standard bar food on the menu with a few nice Polish selections. Service is nonchalant yet friendly enough. An elderly woman in the back does all the cooking by herself. She is awesome.",4,0,1,Negative
RBwAfKwvWcZ8NY7zKbzYHg,Wendy's,7317 McKnight Rd,Pittsburgh,PA,15237,2,10,OzgrxYf3VQ_JLIDmzMMmZw,oxxHn3CSVW8N1JPLiOCHqg,1,"Second time here, two times to many! How after you give your order in drive thru and it's right on the screen, you STILL don't get what you ordered! 0f course no apology! Save yourself go anywhere else!!!!!",0,0,0,Negative
R-GbmmHHfAyPo1qs4jo0TA,Il Tetto:  A Rooftop Beer Garden,"942 Penn Ave, Fl 3",Pittsburgh,PA,15222,3,54,DDtC1Xp9Ib7PG-3NzWc33w,xOFo9YVXgOb4QBRJsyKQwA,3,"This is a 3.5, the drinks were great, awesome wines by the glass and of course a large beer selection. However the appetizers were nothing to write home about. The cheese platter was full of bland boring cheeses that were not worth the price . The pastrami was nearly all fat and dry. The best thing tried was the duck confit fries and that was slightly above average. Very nice atmosphere, would go back JUST for drinks.",1,0,0,Negative
rlFEKTaUgQqN4O9ow3LO9w,Atria's,10 Old Clairton Rd,Pittsburgh,PA,15236,3.5,81,pEC-mEoLWN374jw1umidBA,SmvwPZtB-hgpJa3evT3WVA,1,"Unfortunately, the hostesses ruined our experience and the adult supervisor said we've been busy. We waited 10 minutes but never saw a waiter. The hostesses were extremely immature and very unprofessional. It's a shame that customer service is not important to this location.",0,0,0,Negative
RThuRlhMdowhtY8vITEIzQ,Mineo's Pizza House,2128 Murray Ave,Pittsburgh,PA,15217,3.5,260,Q-k02OMshY6ZOGKgs8I-oQ,xOFo9YVXgOb4QBRJsyKQwA,3,"Good pizza, but certainly not great. Its tough for a new yorker to find an acceptable Pizza place in pittsburgh, sadly this is one of the better spots ive come across. I enjoyed their tomato sauce, and crust most. Cheese was just avg and the toppings were lacking fresh flavor.",2,0,0,Negative
Rwahe1zbFpw6VIjb5ngZeg,Sausalido,4621 Liberty Ave,Pittsburgh,PA,15224,4,142,HxJsEEY-HaScFxu8wT2F8A,ktghbGWJm-4A6dk6NL-xYg,3,"Okay, for every negative there is a positive with this place. And I put the 'positive' part after 'negative' because it's really not BAD at all. In any sense of the word. I'm always a fan of BYOB places...so there's that. The place is small but the service is very quick and eager (perhaps too much...she checked on us way too much and there was a definite feeling of her trying really hard to come across as super friendly and nice. It kind of felt like she was part of our conversations). It has a friendly atmosphere and a comfortable vibe to it. My boyfriend got the pork chops which I'm never a fan of but it was well prepared and the cabbage\/mashed potato bed it was on was delicious. Reminded me of a German eisbein. I got the beet and bleu cheese salad and it was delicious. Wayyyyyyy too many beets but I love a little beet dish by itself so I'm really not complaining. Really, it's a great salad. I also got the mussel appetizer and they were the biggest mussels I've ever seen. The only negative is that they were extremely gritty and I felt way too many times like I was crunching on sand and I couldn't finish as it was turning my stomach. Side note: they have an interesting dip for their bread...a white bean puree in balsamic vinegar and oil. It would have been better had they 86ed the white bean puree. Just really an addition without adding anything.",3,0,0,Negative
sc__kdcFV4IcNTfBx1707w,P&G's Pamela's Diner,60 21st St,Pittsburgh,PA,15222,4.5,433,hhDoHt0Clexf2tN_aGbpmA,knDrH7HggUkpMSO92bzJLQ,3,"Pamela's is a bit of a cliche in Pittsburgh. Often falling in with Primanti's as a ""go to"" spot for tourists that think they're getting a feel for the city. Brushing that grudge aside, Pamela's doesn't mess around. As any diner should, Pamela's has their shit together. They handle a veritable flood of people like it's nothing. Not only is the service always attentive, the food is delicious. It's diner food, mind you, and not the most complex but everything they make is superb. Their pancakes make me want to eat pancakes and I never eat pancakes. Furthermore, their is no recipe posted online for their special pancakes. Thin and crispy on the edges, there's just something about them that makes you devour way too many only to regret it later. The recipe is so special that only Pamela's namesake knows it. Shucks.",5,0,1,Negative
sc__kdcFV4IcNTfBx1707w,P&G's Pamela's Diner,60 21st St,Pittsburgh,PA,15222,4.5,433,pOPD-d9EUwLzhKKBeoJKHw,Jawlux4CbeOUnbOPR4aPDw,3,"Pretty cool diner, cool enough for me to visit six times in my last five weeks in Pittsburgh. The trick? It opens at 7am, so get there at 6:55.",0,0,0,Negative
sCODuHnzNW_s4BuxtqTCBA,Hard Rock Cafe,230 W Station Sq Dr,Pittsburgh,PA,15219,3,120,a_Ikv504939gsnP6vgVU1w,8Az_JgEpXqAii_5EDkw2tw,3,"Been to one, been to 'em all. Other than the city on the merchandise, they're all the same. This one is pretty small compared to most, but the outside seating area is great when its warm. I feel like the menu has gotten pretty small though.. Maybe its just me? I don't know if I'm imagining things but it just seems like there aren't a lot of choices anymore. The food is decent, but I wish there were more entrée and salad options. Their salads are just boring! Grilled chicken Cobb, grilled chicken chopped, grilled chicken arugula and ceasar.. That's it! Anyway, just like any HRC, the atmosphere is cool and its a fun place, but I just wish there was more to be desired from the menu. That's just me.",1,0,0,Negative
SmkYLXEYhzwUZdS6TAevHg,Butcher and the Rye,212 6th St,Pittsburgh,PA,15222,4.5,677,Wr0ugcZJ9ij1rldJrDN-bg,wIlyKft34a6ZXHteeef7Lg,1,"I was traveling for business and wanted to stop by for a solo dinner. I called the restaurant before going to see if they had room at the bar. The hostess, who was very nice, mentioned there was a private party upstairs but that I could get a drink and wait for a spot at the bar downstairs. I had a glass of wine and waited for a seat. After a few minutes, a seat opened up. I sat down next to a very nice\/talkative older couple. I asked a female bartender if I could see a menu. She angrily replied, ""..what? I don't have time to take care of you. As you can see I am extremely busy. You'll have to ask someone else."" Her comment made me very uncomfortable -- especially because I had to sit directly facing her during my entire meal. The décor and ambience were great despite the awful bartender with the attitude. I ordered the Brussels and dirty pasta. The food had great taste but was very very oily, especially the Brussels. I recommend the pasta -- it was cooked perfectly. The sauce was ground duck, carrot and pecorino romano. Ultimately, I was disappointed by the service. But, loved the ambiance and inside décor. .",2,2,0,Negative
sMzNLdhJZGzYirIWt-fMAg,Sienna Mercato,942 Penn Ave,Pittsburgh,PA,15222,4,632,DXq5Tt-icGW3g6f-ehlx4g,N5nfzGk3YYPQjYiaiXbUKg,1,"Meh. Supposedly ""trendy"" place. Long wait on a Friday evening, but that is to be expected. The food certainly wasn't great. Not bad, but certainly not all that good. Our waitress clearly didn't want to be there. And I'm sure there are plenty of friendly and hardworking waiters and waitresses there, so I certainly don't mean to group them all together in one blanket statement. But I'm pretty sure our waitress hated us. If it's on the menu, get the corned beef ball. Avoid the risotto, the chicken ball and the government cheese mac n cheese.",2,0,0,Negative
Szl3MsKnwryJGYuPRPMaIg,Applebee's Neighborhood Grill & Bar,4801 McKnight Rd,Pittsburgh,PA,15237,2,16,t7MXBH9Vg9S3UXtdP1mkvg,JnYzTqyQ07RhXUtpcODfTQ,1,"They just have terrible service. The managers do not know how to run the store, two years ago the store was all right. The restaurant had OK food for an OK price, but now they don't. The food cost over $10, which I understand the restaurant has no Way to change that. But the way the manager handles the restaurant, is very poor. The kitchen is always filthy and loud, and the service overall just isn't good. The only benefit, is if you complain about the food, most of the time they will either pay for it or get you a new dish. But I'm pretty sure they are told to do that by their bosses. Other Applebee's are much better than this location on McKnight road. Just go somewhere else is what I would recommend.",1,0,0,Negative
T1EKhweXQnRP3niBrBL7Ug,Bahama Breeze,6100 Robinson Center Dr,Pittsburgh,PA,15205,3.5,129,_gzSppl1PUj2PYSrJxyo9w,Nv1GFEFAv_AzD5PKMG2IQQ,1,"Terrible service, we were told there was a 15 minute wait and then after 30 minutes when I checked back we were sat immediately and everyone else that walked in was sat immediately. No explanation was given. It was poorly run with the waitstaff clearly confused and frantic. Won't be coming back",1,0,0,Negative
T4PmlxuoVDYekaqsFEG9RA,Olive Garden Italian Restaurant,6000 Robinson Center Dr,Pittsburgh,PA,15205,3.5,29,p52nK6rQ-2XbR5NQJWYPsQ,m_DKr-SpW-5-XIDTInfq5w,1,"This restaurant has declined drastically throughout the past few months. It's now common to receive uncooked meals, small portions, cold sauces and bad service at this location now. It's in a convenient location, but I would much rather go out of my way to an excellent Olive Garden about 15 minutes from this location.",0,0,0,Negative
tmCLmE3yfILnCC1EwhJ8gA,Panera Bread,136 Bakery Square Boulevard,Pittsburgh,PA,15206,2.5,32,zYk4GMZpyI7GqwP9YLxM0Q,73oH1XFqe-y40Y93F3uQLQ,3,-Costumer service is lacking at an all time high. -food presentation was good and put together well. -few customer had issues with their order and no one seemed to care to help -the person making the food rolled their eyes at an old lady when she asked for a spoon for her soup While the customer service is poor and you can't expect service with a smile in this place my food was still good.,NULL,0,0,Negative
u4h4PzFlerkoVAGV7Pe8uA,Luma Restaurant,186 Castle Shannon Blvd,Pittsburgh,PA,15228,3.5,70,_GLvwtQemhbPNwq2CpSQXQ,zweSJrNXFl_ftygqZv_EIA,3,"Had the blackened cajun catfish with asian vineger slaw. The catfish barely tasted of cajun and the slaw was too light on vineger. The fish was not particurly hot when served, probably because of the size of our party. Others in our party had very good meals. The cappiccino was more like coffee and serving size was quite small. Still a good place to eat.",1,0,0,Negative
u7CxxEzx8hvjoJ8onN4zTg,Pittsburgh International Airport,1000 Airport Blvd,Pittsburgh,PA,15231,3.5,412,H1_Iz178hBjrYA0UzhDfiQ,3wB-JjsUjkvdNUDRnChsVg,2,"This is an ok airport. I have two issues with it. First issue, if you return a rental car you walk into the terminal on the first floor. The check-in is then on the third floor. That would not be that bad except for the fact you then have to go to the second floor for security. That is flawed planning at its finest. Second issue, this is a pet peeve of mine, you have to take a train in order to get to your gate. It is just something that annoys me. Security can easily back up so check to see if the alternate security point on the third floor is open. There are several food options in the food court area. There is also a decent number of shops. Having a Rite Aid in an airport is a great idea. That is a big plus.",2,1,1,Negative
u7CxxEzx8hvjoJ8onN4zTg,Pittsburgh International Airport,1000 Airport Blvd,Pittsburgh,PA,15231,3.5,412,WcptL3b58clJBFbmYLgAAg,gJGXoQ6UzqK-cWVO8MnGHA,3,"This airport makes me feel so sleepy because of the dim-lit environment\/lighting. It's nice that its not so much hustle bustle, or large enough to get lost, but overall its outdated, silent like a library, and inconvenient. I love how it's nearly nowhere near Pittsburgh for that matter lol. But then again, pretty much anything in PA is miles and ages within each other. There is barely anything to choose to eat from here, or shop for necessities. :\ I like the Pittsburgh pride of the Steelers and historical stuff on display, but it gets old fast after living there for so long. The parking lot is abundant. It's easier to find your way and the lines are less tedious. It still has room for improvement however.",0,0,1,Negative
uEzodpjckhsVQFfsXpFR0w,Micro Diner,221 Shiloh St,Pittsburgh,PA,15211,4,122,zcec5G2DZAasQj-zkvCXIA,80a_Mtv9FcyySIlnIq5EAQ,1,I dont understand why this is a UPS checkpoint if they act completely rude and bothered every time you go in there to pick up your package. Every single time they make me wait and act bothered.,1,1,0,Negative
UkylJaNbvMENvL61dgwdLg,Emiliano's Mexican Restaurant & Bar,9070 St Simon Way,Pittsburgh,PA,15237,3,25,yXQTIkBE7Cvrz2665nnF-g,wkokiWbTL9yf-NJUK6cb8Q,3,"Very disappointing. I think we'll stick to the Cranberry location. The ambience is all wrong. It's extremely bright. There are even lamps on the tables and we were glad we could shut that off. The music is awful. Modern bubblegum pop. (Music from Trolls,Despicable me etc...) something about the staff even seemed 'off' for an authentic Mexican restaurant. The food was just as good as the other locations although our chorizo queso was very runny.",0,0,0,Negative
uO_OX2DXmzo2c72YpbXe1A,Pusadee's Garden,5321 Butler St,Pittsburgh,PA,15201,4,298,LyaNW3QLSTzukW4-6C3lyA,b4ZbEEDbCPT6pVT4ImJU4w,3,"Perhaps the best and most beautiful patio in town, however the food is only so so. Definitely worth visiting on a nice day. I recommend bringing wine, beer or sake, and maybe some fresh chillies, to enhance your meal. For take out, I'd go elsewhere.",0,0,1,Negative
UUo3yws6zY3OAEVZbirn4g,Peppi's,1721 Penn Ave,Pittsburgh,PA,15222,4,67,7u59CwS16TRHFTeTsLTiOw,kq7oNo_GE2VShKYWGiWByA,1,"Terrible customer service. The workers are all extremely rude. I tried asking for a Philly cheesesteak with wiz on It. They refused to do It because they said this isn't Philly even though that's the name of the cheesesteak. They said they can only put It on a cup on the side and not on It. They only did this to be difficult. Then they tried to tell me their cheesesteaks are better then any cheesesteak in Philadelphia. It was actually really funny to hear them say that. If you want a good cheesesteak in Pittsburgh, go to Southside Cheesesteaks in Southside. Way better then here and the workers aren't slobs that are actually nice to you. Don't waste your time here. Food isn't that good.",0,0,0,Negative
bsXRu6wXmn_pRAGToCEPjQ,Giant Eagle Market District,5550 Centre Ave,Pittsburgh,PA,15232,3,95,BCYE-g-0Kf-BP6roFfsh_g,54ICjmOF4W1a3wtpyUDR8g,1,"Poorly organized and customer service is not at all helpful ""no sir, these computers can't look up anything. They are only for western union"".",0,0,0,Negative
CK-Gv3vqIlWOrKP4fhT8_g,D's Six Pax & Dogz,1118 S Braddock Ave,Pittsburgh,PA,15218,4.5,327,CUVL8RuDmD12-IeSnxCTzA,knDrH7HggUkpMSO92bzJLQ,3,"D's does the chicago style hot dog very well, they even use sport peppers which I can never find in the grocery store. The bun is steamed and features the quintessential poppy seed exterior. D's beer selection is also great but I'm not much of a beer drinker so it's not something I've ever focused on. The general consensus I've heard is that there is better selection elsewhere and the prices are a little high but you can't beat both their hot dogs and their beer selection at the same time, making them a great bar. Their fries are so crispy that I suspect they're double fried. They're tasty and the toppings available can turn them into a bastard concoction of delicious, artery clogging glory. There's been nothing on D's menu that I've been disappointed with. The service can be a little hit or miss due mostly to the sheer amount of business they do on a Friday or Saturday night.",3,0,0,Negative
d0aLkD3VQ3sijckod-oSDg,Steel Cactus,115 Federal St,Pittsburgh,PA,15212,2.5,44,4HffPta-FUR8KlI1jEJaBQ,-kE5zO-54cQUmcG6zvfZtA,1,"We were seated by 1215, waitress took our drink order and returned quickly with drinks. She didn't check on us again until 1250. Told us 'food will be out in a minute'. We could see the food sitting at the pickup area ready for her to pick them up. She walked by several times and didn't get them. We walked out at 1257. She never came to refill our drinks Despite walking past our table a dozen times. Go somewhere else for tacos or to Slice on Broadway for quick easy service.",0,0,0,Negative
ddouZi236BpT15DzXjRHiA,Ki Ramen,4401 Butler St,Pittsburgh,PA,15201,3.5,85,72R_8Gc6kzLj88xgqXZqfg,oY6VfQRlXpmhcASOFw_jMg,2,"For a place that serves ramen noodles, you'd think they'd have cooking the actual noodles down. My noodles came all bunched together and not cooked all the way through. The add-ons were barely noticeable and the broth was thicker than I'd like and very salty. My family members all also thought this place was just ""meh"". Ramen Bar in Squirrel Hill is 10x better. If you want ramen noodle soup done well - go there. I will not be going to Ki Ramen again.",2,0,0,Negative
dJhfW7ZqZ5_klqA_8ypHVw,Sushi Fuku,417 S Craig St,Pittsburgh,PA,15213,3,23,sTAZdvXyUZ2p5S4rjLLJwQ,vg-_YnzqVERXgcAt5wDFmQ,2,"Upon visiting the place a third time, it soon became clear that the decent quality fish I got the last two times was not representative of their consistent quality. This time I got a bowl of rubbery, sinewy\/stringy tuna that's among the worst I have ever eaten.",1,0,0,Negative
DwmAsemahJywywhuqv5J1Q,Sichuan Gourmet,328 Atwood St,Pittsburgh,PA,15213,4,108,Kk22BwHwMtZebTq1f2Vm0Q,QKYD_aj4tLktVYsFTEfwdQ,3,"Very authentic Chinese food. Can't complain about the food, it is very good. But the environment is noisy, the place is crowded. So the stars are all for the food.",0,0,0,Negative
e2ng0CQ69anIawqIKzhtlg,Smiling Banana Leaf,5901 Bryant St,Pittsburgh,PA,15206,4,404,VxD9cTI4lcMUWE5SxuKb_Q,ZiEmejAr0Ruy7WH9o1rNaw,1,"First, let me say the rating is not based on the quality of food. The quality of food is actually excellent. The poor rating is based on the terrible customer service my friends and I received for the 2nd time. My friends and I went here the day after Christmas for some quality Thai food and to let another one of our friends experience Thai food for the 1st time. Upon arrival, the restaurant was filled to capacity with only outside seating available. My friends and I decided to wait since we really had our hearts set on eating here. While waiting for about 10 minutes, the host told us we should be seated shortly since another table was becoming available. A couple minutes later, I noticed the server seated a family at the table that was supposed to be for my friends and I. So I politely said, ""excuse me, the host just told us we were going to be seated at the table."" He snarled back with irritation in his voice that the host isn't the server and doesn't know what she is doing. He moved the family together so they can be seated at 1 table versus being separated, etc. He said a little bit more but I cannot remember exactly verbatim but nonetheless his tone and body language were uncalled for. All the host could say was she is sorry and she is not the server. This is the 2nd time I have experience rude service from the same server. The first time I complained to manager and still he walks around with the same negative attitude and horrible customer service as before. Due to this 2nd encounter, we will not be coming back to Smiling Banana Leaf. Good food but horrible service. They will not get another dime from me or my friends!",0,0,0,Negative
e2ng0CQ69anIawqIKzhtlg,Smiling Banana Leaf,5901 Bryant St,Pittsburgh,PA,15206,4,404,wANzktjU0oF34tlWrn9RBQ,b4ZbEEDbCPT6pVT4ImJU4w,2,"I don't care much for Smiling Banana Leaf because although I ask every time which entrees can be made without fish sauce, shrimp paste, egg etc, I am offered many choices but the food always tastes like fish sauce anyway; either that or msg (admittedly, I confuse the two flavors, but I truly think in this case it's fish sauce, unless maybe it is msg that has so many people hooked on this place!). I also agree with Jarrett H. in that they seem to take you for a fool when ordering a high spice level, so they just serve everything U.K. style. In conclusion, I feel that the Smiling Banana Leaf does not practice respect for the customer's requests. Vegans and spicaholics beware.",2,1,0,Negative
eFwpKQB9EQtblKx65FuXLw,Dijlah Restaurant,4130 Butler St,Pittsburgh,PA,15201,4,84,5757C_Zta3zA4gZgrOWgoQ,pMsBxrBHj1ezYDE12uFVCQ,3,"Something has changed at Dijlah. I don't know if it's new management or new cooks, but there is something different about the food. Unfortunately it's not an improvement. We used to stop by fairly regularly, but now it has fallen out of our usual restaurant rotation.",0,0,0,Negative
Eg_M8eeu9SDEdbP7iUmVbQ,The Porch at Schenley,221 Schenley Dr,Pittsburgh,PA,15213,3.5,509,4OvGyrnHqenb2GxbSmpcjw,67ci-zI-Z6ABxAxTJRsd_Q,3,"For an easy lunch this place is great- nice location across from the cathedral. Just not a lot of selection. Husband loves the pizza, so I'd start there! I had a pulled pork sandwich which was par but not fantastic. I'd like to try this place for brunch! For a weekday lunch it's good and easy to get to, but nothing fantastic.",0,0,0,Negative
Eg_M8eeu9SDEdbP7iUmVbQ,The Porch at Schenley,221 Schenley Dr,Pittsburgh,PA,15213,3.5,509,q-kErBgxFcjhjqvJN_e_Nw,_B6a11euDlPHrPXyqAf-Fg,3,"The food is really good, but the service is terrible. Servers rarely come back even to give a water refill and it takes at least 30 min to get your food. If you're willing to wait, however, the food IS delicious. I've been there multiple times and have not received good initial service(initial being by the designated server) once (the last time, we waited for an hour and our waitress came back one time but only shortly after we were seated. They forgot about our order but the manager was very friendly and waived the cost). A lot of Pitt students bring their parents there when they visit -- word of advice: there are a lot of other similar priced places nearby with both food and service that are MUCH better.",0,0,0,Negative
UUo3yws6zY3OAEVZbirn4g,Peppi's,1721 Penn Ave,Pittsburgh,PA,15222,4,67,SET4BhYulGRePDE5AxP9rQ,VEfuttZS2u51EWfRBQOX1w,1,"Okay, so I've heard a lot of good things about this place. And I wanted to like it! But it was seriously bad. I very rarely eat somewhere and don't finish my food simply because I don't like it. But I couldn't eat it. I got the Shadyside and it was super greasy, and the flavor just wasn't there. My roommate got the Portabella and she wasn't feelin' it either. The guy who served us was cool beans though.",1,0,0,Negative
